-0.6117814078139946,-0.6154248326049088,-0.6069668780208437,-0.6099040612421746
-0.6147839283181822,-0.6181754556434169,-0.5988966096976354,-0.6139873852061748
-0.6148170199965166,-0.6178741418842705,-0.592723175439282,-0.6143613149389305
-0.6124330829283253,-0.6156038786845728,-0.5910929493892764,-0.6164621530608915
-0.6057037361286592,-0.6097269637792286,-0.5877966880073149,-0.6130172506876258
-0.5992175453929478,-0.6039487136111185,-0.5817972823445396,-0.6076180887752142
-0.593049342160523,-0.5984987871213789,-0.5772371264437303,-0.6033219277726478
-0.5878939163700028,-0.5944222996737296,-0.5845023695887238,-0.5976523935238922
-0.5822097921657023,-0.5932618378102639,-0.5879007895695915,-0.5923093891934513
-0.5778061054429984,-0.5939630809778585,-0.592361355318267,-0.5833819459435402
-0.575094301346982,-0.584280838141418,-0.5926595353438362,-0.5742475952026644
-0.5624299762043761,-0.5725925690226238,-0.5947430194576082,-0.553974354841994
-0.5457228185586172,-0.5516259037869901,-0.5878727267784828,-0.5395373591131795
-0.5407141008484093,-0.5469840572283989,-0.5853006124432221,-0.5330457574462427
-0.5415526425107042,-0.5463433242112803,-0.585762199739874,-0.5354586878052165
-0.5435792561691857,-0.5502188666992189,-0.5896527242060564,-0.5408167473557113
-0.5445046304070038,-0.5547731955157599,-0.5942054727203007,-0.5413716701853226
-0.535853133784205,-0.5532790015824431,-0.5974065453939122,-0.535229163053324
-0.5284510503856009,-0.5469083184930658,-0.598946379336095,-0.5255790480163129
-0.5247120672480478,-0.5420000766977583,-0.6007675459406605,-0.5169588917590342
-0.5220468228665912,-0.5383980947570098,-0.6022268978069147,-0.5084018431271623
-0.515799055387454,-0.5352458749111979,-0.6009948183670659,-0.49928910618792177
-0.51749946134733,-0.5343896551917154,-0.6005363944913902,-0.4986284709611136
-0.508034516140745,-0.5291294319889421,-0.5917104609025461,-0.49188432356322137
-0.5048491565429674,-0.526255882811955,-0.5842452249631287,-0.48840420806479423
-0.503197007022536,-0.5240114605730756,-0.5794508043928909,-0.48740405879629217
-0.5093560181729684,-0.5342789291768937,-0.5770083843819279,-0.4958428680915328
-0.5314586145036071,-0.548467760013366,-0.5833113344489382,-0.5227885758814186
-0.5701514125640138,-0.5835479421866328,-0.5962896019750528,-0.5572393861687909
-0.6004056324557576,-0.6082750158353719,-0.612535449584198,-0.6010800097947208
-0.6183164129858589,-0.6235737391964882,-0.6229558481901711,-0.6126943984465524
-0.6342465085590672,-0.6296005052295621,-0.6301732381740698,-0.6234131867586037
-0.6375538593501572,-0.6320868978535783,-0.6331648479014982,-0.6266598038784154
-0.6360087724865036,-0.6338375394945949,-0.6366010790776444,-0.6261666058900716
-0.6313196229257844,-0.6336770123589758,-0.6381949642246463,-0.6254414814319423
-0.6331871695076537,-0.6293623425662275,-0.6409657086699712,-0.6192799665829847
-0.6201902243659941,-0.6166873664096062,-0.6379213459288797,-0.6076478969317988
-0.5840172412622718,-0.5649012380340985,-0.6384560027173996,-0.5696688610003802
-0.5570822126627026,-0.5419871662346132,-0.6388105733172694,-0.5426248308600751
-0.5468306572627657,-0.5368494559845048,-0.6316870692653777,-0.5364458838564788
-0.5488739737259244,-0.5424553475723466,-0.6275701828706007,-0.5382622416305161
-0.5523884011629802,-0.5472374522369234,-0.6118839093158901,-0.5417656695614195
-0.5553187436066492,-0.551239767689767,-0.5969927682463464,-0.5437775190530842
-0.5626489741949536,-0.5621942632951726,-0.5899787034122588,-0.5473468177507842
-0.567020416813313,-0.5675496102587507,-0.5822935806240485,-0.5521622033072571
-0.5732715521634656,-0.5741521495081892,-0.5798629823605354,-0.5593206932680269
-0.5724868024180126,-0.5748851319882781,-0.5746234187982217,-0.558674906791858
-0.5770576647945876,-0.5798739374255806,-0.5732981575169547,-0.5659579543955584
-0.5778570627131827,-0.5799599871158503,-0.5730195900443756,-0.5691620038672164
-0.5766716333584554,-0.5788439248745885,-0.5846501364152269,-0.5705035634046841
-0.5725917538223393,-0.575839037537364,-0.5939833799092062,-0.5678551858850049
-0.5694431546036115,-0.5759977776494581,-0.6011547237166224,-0.5628216649832214
-0.5714570364446488,-0.5787479049296678,-0.6042752884547246,-0.5644731746309023
-0.5689871979834152,-0.5804350822592139,-0.6179933460861494,-0.5546597843211959
-0.5732694099662029,-0.5833548130139299,-0.6249926001789012,-0.5554869974649173
-0.5767041505047782,-0.5838083316583591,-0.6233925588231759,-0.5599218225646054
-0.5780530067196306,-0.5807983992558667,-0.6214215026767,-0.568276323182359
-0.5800945314075712,-0.582224149715323,-0.6162363508688888,-0.5720794826475989
-0.615657086839892,-0.6268072474921523,-0.6225176393915437,-0.5972255016630851
-0.6167432735504997,-0.6262107905094343,-0.6152196910656561,-0.6009709815051713
-0.6160077538670083,-0.6246477289559924,-0.6161184116201692,-0.6107387556291028
-0.6113845033238665,-0.6241000784156435,-0.6209984491222893,-0.6164373397746379
-0.607999853267619,-0.6175232515819329,-0.6277581839044563,-0.6007497729270902
-0.6029565124296142,-0.6170375979012303,-0.6331068724324034,-0.6037477100485804
-0.617022410839779,-0.625810433319711,-0.6519965527781062,-0.6250484068058102
-0.622798357233628,-0.6296449076783843,-0.6619329907652158,-0.6248794025231231
-0.6277585587996012,-0.6313106131982135,-0.6609432846300758,-0.6262663725960672
-0.6243797366396554,-0.627809746480306,-0.6409475367347535,-0.6248528945264061
-0.6292645930731078,-0.6325714620375616,-0.6303864405198335,-0.6293819132813291
-0.6337702956816339,-0.6359688110637584,-0.6266470313271243,-0.6326697340475596
-0.6351321257874868,-0.6375308904669424,-0.6284810855083578,-0.6347025933332451
-0.6365345789649329,-0.6390279325957521,-0.6276810494917643,-0.6354096249750881
-0.6363829468660238,-0.637582113926026,-0.6269632261711698,-0.635124335723943
-0.6378852051242282,-0.6368324579787648,-0.6293597597611993,-0.6324180738890124
-0.6353940274947522,-0.6334354813465011,-0.631105636068192,-0.6278871086847826
-0.632916839629903,-0.6296511114524748,-0.6312897005085293,-0.6224906407193845
-0.6265448701778376,-0.6235529164658742,-0.6315697896320693,-0.6182388852574617
-0.6231916165037379,-0.623039981787759,-0.6315528464989411,-0.6182099900165441
-0.6142629959663596,-0.617999111598713,-0.6255795798833365,-0.6115355063127537
-0.6116142277627816,-0.6147155292190416,-0.626369739414712,-0.6103570244898824
-0.6058155893352261,-0.6100673045133088,-0.620123898690991,-0.6050306420448378
-0.604429516100681,-0.6100462577478668,-0.6199956829966128,-0.6031992437264648
-0.6069916034611487,-0.6142051354138093,-0.6142252418531055,-0.5971258519129253
-0.6070426882498364,-0.6117635840126494,-0.6138731355410895,-0.5953965127909031
-0.6022661775219235,-0.6062863334131621,-0.6060969189162694,-0.5901032798891241
-0.6011397778238672,-0.6037096523850826,-0.5943441370567238,-0.5867083205955093
-0.6011761542108355,-0.604170274705273,-0.5889952955269844,-0.5874222882894967
-0.6034110666175159,-0.6041583531210728,-0.5937149609674853,-0.590946439195831
-0.6097760795116509,-0.6094762311247848,-0.6002348113628658,-0.5994013122131763
-0.6152614079443928,-0.6147540253174141,-0.6056232365995421,-0.6079387752937923
-0.6184062862606922,-0.6162953922078875,-0.6086801074184404,-0.6133615167323017
-0.622934458141919,-0.618587106099475,-0.6153470313548124,-0.6171912936481696
-0.6209624335901234,-0.6144155950084349,-0.618117330516986,-0.6176730636847073
-0.6189359285662135,-0.6130310414671364,-0.6211505763109005,-0.618564532770069
-0.6208544249209219,-0.6152960447812867,-0.6228699948500035,-0.6180608580727691
-0.6169468716956243,-0.6120674808788786,-0.6093212308893518,-0.6157696645114674
-0.6101689066235817,-0.6057692811563845,-0.6025413785872009,-0.6141960434306064
-0.6050059889770911,-0.602166195457832,-0.6024280126497257,-0.6107369146306715
-0.5966997411594545,-0.5982747485008032,-0.604351001497658,-0.6021633720445956
-0.5932760768610963,-0.5958021897328319,-0.6067530457561996,-0.5969142091462956
-0.5919422910474624,-0.5953223444348466,-0.6069774141272257,-0.5933686094777133
-0.5933086374267607,-0.5953121171494364,-0.6010672166593403,-0.5947265391491218
-0.5891505978210512,-0.5926573525504114,-0.6024718785320611,-0.590844190830865
-0.5849069891695089,-0.5894657777197947,-0.5967658704567311,-0.5870571994936511
-0.582287542832385,-0.5913407202573788,-0.5949587953217857,-0.5854750071686552
-0.5801384980373064,-0.5952842350621984,-0.5910988423152412,-0.5822617652310285
-0.5696182001921878,-0.5869038945494174,-0.5957867992914625,-0.5667388923218053
-0.5618536596368922,-0.5828870776217167,-0.5967114639758815,-0.552971616511754
-0.5582732800638741,-0.5771511157401298,-0.5868259232976156,-0.5467913280488743
-0.554149822774678,-0.5697511330221439,-0.5777095403829128,-0.544842293539684
-0.5559598763345914,-0.567783991873564,-0.5677059868864954,-0.5484924890114968
-0.5571487214600861,-0.5705151756993605,-0.5674373561701458,-0.5557767467903079
-0.5722099265463327,-0.5808861735260763,-0.5669312329925764,-0.5763761011066132
-0.5711193871434573,-0.5802354830940921,-0.5638843487494039,-0.5817362752492087
-0.566214349447022,-0.5781121105697614,-0.5637010430446007,-0.5826429465786142
-0.5557184073672131,-0.5707011065356258,-0.5590388437200207,-0.5741569602859076
-0.5496281603774511,-0.5644507399323291,-0.5582544828864422,-0.5692859524819063
-0.5502691350765899,-0.5602798355795431,-0.558176460752066,-0.5684842962526334
-0.5340287530483485,-0.5580851297349949,-0.558153121989026,-0.563197268301927
-0.5334117797301361,-0.5570359019815874,-0.5587854973489164,-0.5623502115563721
-0.5328660136641319,-0.558451684082828,-0.5564101165319144,-0.5597604647659021
-0.5288049884634882,-0.5550072438102641,-0.5531122096550751,-0.5568863442402786
-0.523750701701692,-0.5511453142627344,-0.5496898043491618,-0.5542974307764241
-0.5199724549701957,-0.5482537703810446,-0.546599350673787,-0.5544084715278434
-0.518717237044634,-0.5461958519997625,-0.5464999261738812,-0.5552944940677567
-0.5175061980492448,-0.5431192682394853,-0.5467664552632292,-0.5554878485854403
-0.5153168169268967,-0.538963805087866,-0.5472756622915318,-0.5523069138665272
-0.5126582180752978,-0.5312146369320205,-0.547361008616637,-0.5441854103136482
-0.5129556223848432,-0.5316439023207541,-0.548920065499651,-0.5386909631671063
-0.5170438193807804,-0.5303621416237668,-0.552915557926028,-0.5368428942864827
-0.5229460350365523,-0.5360144964798944,-0.5653090562514481,-0.5291071738517449
-0.5239843488801939,-0.5361026585066463,-0.5655926201351615,-0.523058860935178
-0.520723687973186,-0.5344548261186942,-0.5640919186228943,-0.5129824095909671
-0.5257632865451736,-0.5405282789722967,-0.5676475495520154,-0.5169950580194055
-0.5323115393532002,-0.5484468725452881,-0.5773344947840048,-0.5271045384157471
-0.5401735097543348,-0.5600805182299304,-0.5854819251699599,-0.5335310898277421
-0.55649835800888,-0.5722027743478734,-0.590766871427106,-0.5411936503987903
-0.5684568545289869,-0.581614518938671,-0.601180724191028,-0.5585227168444544
-0.5833375055788366,-0.5926204829302154,-0.6170466073131109,-0.572355143316867
-0.592343894752231,-0.5965733309946876,-0.6230429757521745,-0.5818325685562098
