1.978836553264620712e-02,-2.521102938932522353e-01,-1.941161839655705990e+00,7.823099459822627777e-01
-1.564539909386775673e-01,-4.581845515305038585e-01,-2.539324625385233958e+00,5.760048219245275103e-01
-1.689040255310410299e-01,-4.355561265907787472e-01,-2.807887508774058460e+00,4.136463515122159595e-01
-2.724649553992711248e-01,-4.166129703665270023e-01,-2.923857844782844495e+00,1.682775353251600436e-01
-3.597320761292721603e-01,-4.442657673879195079e-01,-3.161902218695615829e+00,-1.393490401928827171e-01
-3.994495617234362639e-01,-5.634740928373009883e-01,-3.961487166966776385e+00,-2.943830683309439089e-01
-3.029039906452207775e-01,-5.702848475600404976e-01,-4.400953703421123464e+00,-2.211386455885526459e-01
-1.171166917769739801e-01,-3.659594714194178144e-01,-3.717339091158805786e+00,-1.405377361379120393e-03
4.742415349588596785e-02,-2.083050508133255929e-01,-3.149694814905217299e+00,5.841090121157375969e-02
5.427118026551414065e-01,3.450106631671970292e-01,-2.325695059053259683e+00,7.493499557481870799e-01
1.542188191548875542e+00,1.414237824640657060e+00,-1.446761986144565526e+00,2.227666554765505680e+00
2.557242262900149221e+00,2.423879573961637668e+00,-7.326288644062515232e-01,3.370279549546808084e+00
3.436432403741825681e+00,3.285915646839814741e+00,-5.511795403913311020e-02,4.422557756279218211e+00
3.965448591095194875e+00,3.769559703360080061e+00,3.233115634632213187e-01,4.992643513290840218e+00
3.917576139817752434e+00,3.813737223425998302e+00,2.622745445112286689e-01,4.954800561540594117e+00
3.316793023329097867e+00,3.304264253669855655e+00,-1.466734824671220849e-01,4.135683767204795913e+00
2.567885022887700153e+00,2.548522049623121344e+00,-7.143177587206537282e-01,3.300697347941536908e+00
2.292200337915632602e+00,2.126287289040840633e+00,-9.340510269478272676e-01,3.018706320383330421e+00
2.290675755256248447e+00,2.057322684408133373e+00,-1.025606555375816242e+00,2.986967070528294244e+00
2.203915719412383734e+00,1.929144944608948808e+00,-1.306376842554982431e+00,2.905177465132624537e+00
2.271181220785349453e+00,1.919468477431605535e+00,-1.471176793725362586e+00,3.185947752311790282e+00
2.408179544479306156e+00,1.866321543015884155e+00,-1.538317514572554501e+00,3.535079500717188239e+00
2.008377990247317335e+00,1.685034369945421329e+00,-1.745843379009329510e+00,3.249426252021862638e+00
2.436436811286519788e+00,2.117652650532585668e+00,-1.520006408886956706e+00,3.582688375499742506e+00
2.667471819572655445e+00,2.377953172399090320e+00,-1.367413861506975081e+00,3.902522354808183547e+00
2.994021607972926713e+00,2.797322220526767822e+00,-1.172095400860598602e+00,4.103944517349759735e+00
3.131427934627911025e+00,2.957842353587463613e+00,-1.288065736869384637e+00,4.283393353068628784e+00
3.509006318199665575e+00,3.371479976805933365e+00,-1.336895352030978756e+00,4.664264351329109104e+00
3.262792486875229159e+00,3.190862355418567997e+00,-1.239236121707790517e+00,4.521437726981446303e+00
3.340760503281000826e+00,3.326632905056918332e+00,-8.180806909390412329e-01,4.357858516190059817e+00
3.622681512726837916e+00,3.724825135044404156e+00,-3.603030487990963593e-01,4.561722159489761452e+00
3.897571912107682834e+00,4.186585320596927673e+00,-1.527771843623213499e-01,4.837609485152768229e+00
4.220497317423022920e+00,4.699371282082609014e+00,1.585116122928411642e-01,5.261206396679607877e+00
4.772016120212700940e+00,5.499031232642598965e+00,6.346003601184406762e-01,5.767813653981193056e+00
5.524119353998872661e+00,6.472423047578375943e+00,1.190037232581573790e+00,6.588151188695974270e+00
6.125619029998778942e+00,7.400185735648673102e+00,1.678333384197571831e+00,7.263220618305012977e+00
7.083679908238440071e+00,8.299920615253139289e+00,2.313118381298295390e+00,8.010313730277403010e+00
7.209015188278959485e+00,7.893800799584938410e+00,2.844140446180631443e+00,7.832085634937584473e+00
6.835105826040133614e+00,7.385482161931213874e+00,3.570480971709343976e+00,7.562302011169776961e+00
5.870869969675403865e+00,6.459171080660449427e+00,3.820732749412513840e+00,6.717549668874198687e+00
4.877722300603455352e+00,5.372042591631835506e+00,2.990629291665413803e+00,5.775138096255432174e+00
4.132819540022104832e+00,4.589726920377231068e+00,2.227666554765505680e+00,5.122041993469053978e+00
3.679750208744185791e+00,3.972211200292969480e+00,1.647814874721575507e+00,4.727742851039181460e+00
3.087116199253180149e+00,3.172663753166299117e+00,7.505706961272267108e-01,4.283393353068629672e+00
2.758701654467519138e+00,2.813587170018631678e+00,1.279931028168448393e-01,3.893977172154904576e+00
2.347892837838116531e+00,2.401028876613693352e+00,-4.213400677510890091e-01,3.465497299111916618e+00
2.154344955472571321e+00,2.161570397045841752e+00,-1.397932370982971406e+00,3.268958098086499842e+00
1.788535814675070945e+00,1.789914133121783824e+00,-2.112065492721285409e+00,2.866113773003348797e+00
1.621797382380143926e+00,1.685034369945421329e+00,-2.575946836756429548e+00,2.617082735679218342e+00
1.480300683642955972e+00,1.591989733573465848e+00,-1.690910061952536125e+00,2.352182073427570685e+00
1.956306726979759159e+00,2.133767595446677046e+00,-8.669103061006353528e-01,2.617082735679218342e+00
1.964428650973045309e+00,1.899333487960492839e+00,-9.462584307382257975e-01,2.726949369792805111e+00
1.849440733082977406e+00,1.976188177129471146e+00,-9.706732383190228575e-01,2.630510879848656725e+00
