-6.117932715012518452e-01,-6.155319650045446567e-01,-6.082222166827719878e-01,-6.096151286268148839e-01
-6.148424172917101860e-01,-6.184434180040430107e-01,-6.002617664717088131e-01,-6.143573067705064839e-01
-6.148809847663192496e-01,-6.181211845824772233e-01,-5.938132924498399356e-01,-6.146096286264866038e-01
-6.125217852665391094e-01,-6.158042339568525758e-01,-5.921544579140829434e-01,-6.165448154258458269e-01
-6.057445638877446692e-01,-6.098517231898880064e-01,-5.887851086669603218e-01,-6.130599967850978160e-01
-5.992007090712503370e-01,-6.040109724870218466e-01,-5.831507132902282731e-01,-6.076658204361993221e-01
-5.930066248348282443e-01,-5.984800931096492249e-01,-5.785851866737111715e-01,-6.033210035090194046e-01
-5.878663711982604623e-01,-5.943804626757751564e-01,-5.858689757897059813e-01,-5.976522393094334529e-01
-5.822038709939824086e-01,-5.932308645624650989e-01,-5.888855880420592603e-01,-5.922834889955729265e-01
-5.775654958836697883e-01,-5.938091316312049672e-01,-5.928709857816625295e-01,-5.832012391783194527e-01
-5.746589896656104646e-01,-5.837598318715565560e-01,-5.926376514355958802e-01,-5.715643948292097321e-01
-5.621455246468473055e-01,-5.700597073454066743e-01,-5.946933092375366048e-01,-5.526273172746107853e-01
-5.450860600141586021e-01,-5.500762274504562566e-01,-5.878593661307074392e-01,-5.431111344204010427e-01
-5.426937855592264270e-01,-5.464858165170286552e-01,-5.852839303910288837e-01,-5.335456190218852424e-01
-5.431040023693640695e-01,-5.460516748471988535e-01,-5.857578269075872646e-01,-5.359927936984958396e-01
-5.433097357564228291e-01,-5.484771733027160590e-01,-5.896223756705927244e-01,-5.431577988451085082e-01
-5.429593753453063609e-01,-5.541922839431649983e-01,-5.941500037480011986e-01,-5.417240378284378099e-01
-5.361880544165625873e-01,-5.528298169051937272e-01,-5.974005844060147341e-01,-5.370556861213803268e-01
-5.307339784331804866e-01,-5.460325735070763464e-01,-5.990145905624987277e-01,-5.261563539673435042e-01
-5.254327679046240096e-01,-5.408871831649075812e-01,-6.010509425144401341e-01,-5.187060862798982264e-01
-5.230548692188481397e-01,-5.374784929545355361e-01,-6.026992176981609273e-01,-5.085376789030858768e-01
-5.173985580156347241e-01,-5.351446543557296653e-01,-6.014507887990421242e-01,-5.020013076182392453e-01
-5.192492099221366342e-01,-5.342596083644902683e-01,-6.011370792583609068e-01,-5.013030444482768910e-01
-5.084598854773449972e-01,-5.308888888432922171e-01,-5.916795876120178876e-01,-4.916833489849001815e-01
-5.051781778695786373e-01,-5.277187345947192965e-01,-5.840455457648769944e-01,-4.877797965886470077e-01
-5.043311006668057539e-01,-5.249882171679378651e-01,-5.791724308242167663e-01,-4.866454663591817109e-01
-5.094935739109905937e-01,-5.362797450445229153e-01,-5.767230853853945183e-01,-4.957849428039723394e-01
-5.331852440917027591e-01,-5.470661884602151526e-01,-5.830933889925338232e-01,-5.249681755932508187e-01
-5.685957757120118083e-01,-5.833019174190228195e-01,-5.963306247920643344e-01,-5.554450549313321162e-01
-6.001232358279491308e-01,-6.072014961268232813e-01,-6.129397939544002361e-01,-5.995970598725577361e-01
-6.156123529073882494e-01,-6.217518745862609109e-01,-6.232166732378144891e-01,-6.117393067163913178e-01
-6.348530352604985216e-01,-6.288204304729335670e-01,-6.303127443806114671e-01,-6.202806576639507963e-01
-6.383094729818761248e-01,-6.311872592029696971e-01,-6.331648479014981845e-01,-6.238838464452856059e-01
-6.359839632867492210e-01,-6.323989419155838787e-01,-6.366010790776444050e-01,-6.231269559806759117e-01
-6.293397182247992827e-01,-6.316002429852212163e-01,-6.382766879369934365e-01,-6.235261004641564631e-01
-6.311725331547294315e-01,-6.273701771114373882e-01,-6.411148591064972369e-01,-6.178537567674818876e-01
-6.196545172264078527e-01,-6.164776564416338811e-01,-6.386093882243113473e-01,-6.070059642210292594e-01
-5.829975509287382840e-01,-5.657690083955614346e-01,-6.395445455658713696e-01,-5.693289551691421702e-01
-5.590667653429711725e-01,-5.423164726589982942e-01,-6.405970896286838911e-01,-5.429427940324662583e-01
-5.499024231671013618e-01,-5.377464434409344740e-01,-6.319648865693536788e-01,-5.376771555973962613e-01
-5.496506979829374195e-01,-5.450613675969634420e-01,-6.281245174538451215e-01,-5.385822788076436440e-01
-5.511270250630329048e-01,-5.480407319916456022e-01,-6.100024210156081983e-01,-5.446778611534558445e-01
-5.538275098698719479e-01,-5.500221526281869888e-01,-5.966517109228098859e-01,-5.463713763064048656e-01
-5.625550426238009605e-01,-5.619999072303473175e-01,-5.899202919241128829e-01,-5.474308256195046241e-01
-5.658587524409169900e-01,-5.663026919429035022e-01,-5.822756495250644981e-01,-5.506241008587526853e-01
-5.705937671900973562e-01,-5.712917260075969228e-01,-5.809096808191405170e-01,-5.585672520279332254e-01
-5.699738754615244485e-01,-5.728850250563226609e-01,-5.745314493532368560e-01,-5.579964292461716546e-01
-5.764437860481049780e-01,-5.786565670895570390e-01,-5.728343601600820456e-01,-5.651299330636700979e-01
-5.766740527647493675e-01,-5.788702800544238691e-01,-5.725816857781594882e-01,-5.674288117086256911e-01
-5.755671967599602645e-01,-5.777707773901423760e-01,-5.844762502004442473e-01,-5.683939251614902322e-01
-5.700955315720999117e-01,-5.746121560501712411e-01,-5.939285044047545314e-01,-5.664136881803443213e-01
-5.675034101147935495e-01,-5.758688120488518747e-01,-6.012710259259146373e-01,-5.626054073686771462e-01
-5.691858963128297866e-01,-5.779269511136402304e-01,-6.045111333908927964e-01,-5.637971523546164709e-01
-5.671832519989012944e-01,-5.800204536032934621e-01,-6.181332280873480522e-01,-5.536323156417236602e-01
-5.705994066607663617e-01,-5.823815010122064262e-01,-6.250240337757151377e-01,-5.544822458788054576e-01
-5.738194904670498309e-01,-5.832541294048957381e-01,-6.235151367082260032e-01,-5.591587507761899278e-01
-5.760399840664289783e-01,-5.796079873102957247e-01,-6.216062417310844745e-01,-5.674260918543295729e-01
-5.796462980434271550e-01,-5.822057698493093847e-01,-6.164821746651469869e-01,-5.701447954155901554e-01
-6.149294589457240390e-01,-6.276548003462414371e-01,-6.225865827517180762e-01,-5.967561162400890629e-01
